"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/1985","314.70","314.70","314.70","314.70","","-0.22%"
"05/23/1985","315.40","315.40","315.40","315.40","","-0.28%"
"05/22/1985","316.30","316.30","316.30","316.30","","0.44%"
"05/21/1985","314.90","314.90","314.90","314.90","","-2.60%"
"05/20/1985","323.30","323.30","323.30","323.30","","0.25%"
"05/17/1985","322.50","322.50","322.50","322.50","","0.75%"
"05/16/1985","320.10","320.10","320.10","320.10","","-0.81%"
"05/15/1985","322.70","322.70","322.70","322.70","","-1.16%"
"05/14/1985","326.50","326.50","326.50","326.50","","1.71%"
"05/13/1985","321.00","321.00","321.00","321.00","","2.07%"
"05/10/1985","314.50","314.50","314.50","314.50","","-0.19%"
"05/09/1985","315.10","315.10","315.10","315.10","","0.74%"
"05/08/1985","312.80","312.80","312.80","312.80","","-0.22%"
"05/07/1985","313.50","313.50","313.50","313.50","","1.16%"
"05/06/1985","309.90","309.90","309.90","309.90","","-0.90%"
"05/03/1985","312.70","312.70","312.70","312.70","","-0.16%"
"05/02/1985","313.20","313.20","313.20","313.20","","0.22%"
"05/01/1985","312.50","312.50","312.50","312.50","","-2.74%"
"04/30/1985","321.30","321.30","321.30","321.30","","-0.37%"
"04/29/1985","322.50","322.50","322.50","322.50","","-0.31%"
"04/26/1985","323.50","323.50","323.50","323.50","","0.31%"
"04/25/1985","322.50","322.50","322.50","322.50","","0.16%"
"04/24/1985","322.00","322.00","322.00","322.00","","-1.41%"
"04/23/1985","326.60","326.60","326.60","326.60","","-0.34%"
"04/22/1985","327.70","327.70","327.70","327.70","","0.21%"
"04/19/1985","327.00","327.00","327.00","327.00","","-0.82%"
"04/18/1985","329.70","329.70","329.70","329.70","","0.73%"
"04/17/1985","327.30","327.30","327.30","327.30","","-0.97%"
"04/16/1985","330.50","330.50","330.50","330.50","","-1.11%"
"04/15/1985","334.20","334.20","334.20","334.20","","1.30%"
"04/12/1985","329.90","329.90","329.90","329.90","","-0.69%"
"04/11/1985","332.20","332.20","332.20","332.20","","1.53%"
"04/10/1985","327.20","327.20","327.20","327.20","","1.27%"
"04/09/1985","323.10","323.10","323.10","323.10","","1.76%"
"04/08/1985","317.50","317.50","317.50","317.50","","0.25%"
"04/04/1985","316.70","316.70","316.70","316.70","","-1.40%"
"04/03/1985","321.20","321.20","321.20","321.20","","0.78%"
"04/02/1985","318.70","318.70","318.70","318.70","","-0.75%"
"04/01/1985","321.10","321.10","321.10","321.10","","-2.46%"
"03/29/1985","329.20","329.20","329.20","329.20","","0.92%"
"03/28/1985","326.20","326.20","326.20","326.20","","-1.27%"
"03/27/1985","330.40","330.40","330.40","330.40","","2.07%"
"03/26/1985","323.70","323.70","323.70","323.70","","2.89%"
"03/25/1985","314.60","314.60","314.60","314.60","","-0.29%"
"03/22/1985","315.50","315.50","315.50","315.50","","-0.94%"
"03/21/1985","318.50","318.50","318.50","318.50","","-1.70%"
"03/20/1985","324.00","324.00","324.00","324.00","","2.31%"
"03/19/1985","316.70","316.70","316.70","316.70","","5.99%"
"03/18/1985","298.80","298.80","298.80","298.80","","2.08%"
"03/15/1985","292.70","292.70","292.70","292.70","","0.69%"
"03/14/1985","290.70","290.70","290.70","290.70","","0.17%"
"03/13/1985","290.20","290.20","290.20","290.20","","0.62%"
"03/12/1985","288.40","288.40","288.40","288.40","","-0.89%"
"03/11/1985","291.00","291.00","291.00","291.00","","0.00%"
"03/08/1985","291.00","291.00","291.00","291.00","","0.48%"
"03/07/1985","289.60","289.60","289.60","289.60","","0.77%"
"03/06/1985","287.40","287.40","287.40","287.40","","-0.17%"
"03/05/1985","287.90","287.90","287.90","287.90","","-0.24%"
"03/04/1985","288.60","288.60","288.60","288.60","","0.49%"
"03/01/1985","287.20","287.20","287.20","287.20","","-0.17%"
"02/28/1985","287.70","287.70","287.70","287.70","","-1.07%"
"02/27/1985","290.80","290.80","290.80","290.80","","1.79%"
"02/26/1985","285.70","285.70","285.70","285.70","","0.53%"
"02/25/1985","284.20","284.20","284.20","284.20","","-4.76%"
"02/22/1985","298.40","298.40","298.40","298.40","","-0.47%"
"02/21/1985","299.80","299.80","299.80","299.80","","-1.02%"
"02/20/1985","302.90","302.90","302.90","302.90","","0.10%"
"02/19/1985","302.60","302.60","302.60","302.60","","-0.46%"
"02/15/1985","304.00","304.00","304.00","304.00","","-0.03%"
"02/14/1985","304.10","304.10","304.10","304.10","","0.30%"
"02/13/1985","303.20","303.20","303.20","303.20","","0.23%"
"02/12/1985","302.50","302.50","302.50","302.50","","0.80%"
"02/11/1985","300.10","300.10","300.10","300.10","","0.10%"
"02/08/1985","299.80","299.80","299.80","299.80","","-0.60%"
"02/07/1985","301.60","301.60","301.60","301.60","","-0.40%"
"02/06/1985","302.80","302.80","302.80","302.80","","0.26%"
"02/05/1985","302.00","302.00","302.00","302.00","","0.27%"
"02/04/1985","301.20","301.20","301.20","301.20","","-0.79%"
"02/01/1985","303.60","303.60","303.60","303.60","","-0.98%"
"01/31/1985","306.60","306.60","306.60","306.60","","1.22%"
"01/30/1985","302.90","302.90","302.90","302.90","","-0.10%"
"01/29/1985","303.20","303.20","303.20","303.20","","1.85%"
"01/28/1985","297.70","297.70","297.70","297.70","","-0.37%"
"01/25/1985","298.80","298.80","298.80","298.80","","-0.66%"
"01/24/1985","300.80","300.80","300.80","300.80","","0.20%"
"01/23/1985","300.20","300.20","300.20","300.20","","-2.18%"
"01/22/1985","306.90","306.90","306.90","306.90","","-0.10%"
"01/21/1985","307.20","307.20","307.20","307.20","","-0.26%"
"01/18/1985","308.00","308.00","308.00","308.00","","0.82%"
"01/17/1985","305.50","305.50","305.50","305.50","","0.93%"
"01/16/1985","302.70","302.70","302.70","302.70","","0.30%"
"01/15/1985","301.80","301.80","301.80","301.80","","0.94%"
"01/14/1985","299.00","299.00","299.00","299.00","","-1.71%"
"01/11/1985","304.20","304.20","304.20","304.20","","0.13%"
"01/10/1985","303.80","303.80","303.80","303.80","","1.10%"
"01/09/1985","300.50","300.50","300.50","300.50","","-0.50%"
"01/08/1985","302.00","302.00","302.00","302.00","","1.27%"
"01/07/1985","298.20","298.20","298.20","298.20","","-1.62%"
"01/04/1985","303.10","303.10","303.10","303.10","","0.26%"
"01/03/1985","302.30","302.30","302.30","302.30","","-1.05%"
"01/02/1985","305.50","305.50","305.50","305.50","","-0.91%"
"12/31/1984","308.30","308.30","308.30","308.30","","0.00%"
"12/28/1984","308.30","308.30","308.30","308.30","","-0.29%"
"12/27/1984","309.20","309.20","309.20","309.20","","-1.09%"
"12/26/1984","312.60","312.60","312.60","312.60","","0.51%"
"12/21/1984","311.00","311.00","311.00","311.00","","1.14%"
"12/20/1984","307.50","307.50","307.50","307.50","","-0.58%"
"12/19/1984","309.30","309.30","309.30","309.30","","0.10%"
"12/18/1984","309.00","309.00","309.00","309.00","","-1.90%"
"12/17/1984","315.00","315.00","315.00","315.00","","-2.33%"
"12/14/1984","322.50","322.50","322.50","322.50","","-0.52%"
"12/13/1984","324.20","324.20","324.20","324.20","","-0.09%"
"12/12/1984","324.50","324.50","324.50","324.50","","-0.67%"
"12/11/1984","326.70","326.70","326.70","326.70","","0.15%"
"12/10/1984","326.20","326.20","326.20","326.20","","-0.24%"
"12/07/1984","327.00","327.00","327.00","327.00","","-1.12%"
"12/06/1984","330.70","330.70","330.70","330.70","","0.24%"
"12/05/1984","329.90","329.90","329.90","329.90","","-0.63%"
"12/04/1984","332.00","332.00","332.00","332.00","","0.76%"
"12/03/1984","329.50","329.50","329.50","329.50","","0.15%"
"11/30/1984","329.00","329.00","329.00","329.00","","-0.48%"
"11/29/1984","330.60","330.60","330.60","330.60","","0.49%"
"11/28/1984","329.00","329.00","329.00","329.00","","-1.17%"
"11/27/1984","332.90","332.90","332.90","332.90","","-1.19%"
"11/26/1984","336.90","336.90","336.90","336.90","","-1.00%"
"11/23/1984","340.30","340.30","340.30","340.30","","0.00%"
"11/21/1984","340.30","340.30","340.30","340.30","","-0.67%"
"11/20/1984","342.60","342.60","342.60","342.60","","-0.23%"
"11/19/1984","343.40","343.40","343.40","343.40","","-0.46%"
"11/16/1984","345.00","345.00","345.00","345.00","","0.38%"
"11/15/1984","343.70","343.70","343.70","343.70","","-0.61%"
"11/14/1984","345.80","345.80","345.80","345.80","","-1.31%"
"11/13/1984","350.40","350.40","350.40","350.40","","1.36%"
"11/12/1984","345.70","345.70","345.70","345.70","","-0.32%"
"11/09/1984","346.80","346.80","346.80","346.80","","-0.09%"
"11/08/1984","347.10","347.10","347.10","347.10","","-0.14%"
"11/07/1984","347.60","347.60","347.60","347.60","","1.52%"
"11/06/1984","342.40","342.40","342.40","342.40","","0.00%"
"11/05/1984","342.40","342.40","342.40","342.40","","-0.20%"
"11/02/1984","343.10","343.10","343.10","343.10","","2.79%"
"11/01/1984","333.80","333.80","333.80","333.80","","0.09%"
"10/31/1984","333.50","333.50","333.50","333.50","","-0.60%"
"10/30/1984","335.50","335.50","335.50","335.50","","-0.21%"
"10/29/1984","336.20","336.20","336.20","336.20","","-0.41%"
"10/26/1984","337.60","337.60","337.60","337.60","","-0.27%"
"10/25/1984","338.50","338.50","338.50","338.50","","-0.44%"
"10/24/1984","340.00","340.00","340.00","340.00","","0.00%"
"10/23/1984","340.00","340.00","340.00","340.00","","0.47%"
"10/22/1984","338.40","338.40","338.40","338.40","","-0.32%"
"10/19/1984","339.50","339.50","339.50","339.50","","0.00%"
"10/18/1984","339.50","339.50","339.50","339.50","","-0.29%"
"10/17/1984","340.50","340.50","340.50","340.50","","0.29%"
"10/16/1984","339.50","339.50","339.50","339.50","","0.27%"
"10/15/1984","338.60","338.60","338.60","338.60","","-0.09%"
"10/12/1984","338.90","338.90","338.90","338.90","","0.24%"
"10/11/1984","338.10","338.10","338.10","338.10","","0.12%"
"10/10/1984","337.70","337.70","337.70","337.70","","-0.97%"
"10/09/1984","341.00","341.00","341.00","341.00","","-0.81%"
"10/08/1984","343.80","343.80","343.80","343.80","","0.00%"
"10/05/1984","343.80","343.80","343.80","343.80","","-0.69%"
"10/04/1984","346.20","346.20","346.20","346.20","","-0.66%"
"10/03/1984","348.50","348.50","348.50","348.50","","0.96%"
"10/02/1984","345.20","345.20","345.20","345.20","","-0.06%"
"10/01/1984","345.40","345.40","345.40","345.40","","0.49%"
"09/28/1984","343.70","343.70","343.70","343.70","","-0.43%"
"09/27/1984","345.20","345.20","345.20","345.20","","-0.26%"
"09/26/1984","346.10","346.10","346.10","346.10","","0.32%"
"09/25/1984","345.00","345.00","345.00","345.00","","-0.78%"
"09/24/1984","347.70","347.70","347.70","347.70","","1.22%"
"09/21/1984","343.50","343.50","343.50","343.50","","1.42%"
"09/20/1984","338.70","338.70","338.70","338.70","","-0.38%"
"09/19/1984","340.00","340.00","340.00","340.00","","0.98%"
"09/18/1984","336.70","336.70","336.70","336.70","","0.45%"
"09/17/1984","335.20","335.20","335.20","335.20","","-1.82%"
"09/14/1984","341.40","341.40","341.40","341.40","","1.37%"
"09/13/1984","336.80","336.80","336.80","336.80","","-0.50%"
"09/12/1984","338.50","338.50","338.50","338.50","","-0.53%"
"09/11/1984","340.30","340.30","340.30","340.30","","0.56%"
"09/10/1984","338.40","338.40","338.40","338.40","","-0.38%"
"09/07/1984","339.70","339.70","339.70","339.70","","-0.23%"
"09/06/1984","340.50","340.50","340.50","340.50","","0.68%"
"09/05/1984","338.20","338.20","338.20","338.20","","-0.88%"
"09/04/1984","341.20","341.20","341.20","341.20","","-2.01%"
"08/31/1984","348.20","348.20","348.20","348.20","","0.29%"
"08/30/1984","347.20","347.20","347.20","347.20","","-0.94%"
"08/29/1984","350.50","350.50","350.50","350.50","","0.23%"
"08/28/1984","349.70","349.70","349.70","349.70","","0.49%"
"08/27/1984","348.00","348.00","348.00","348.00","","-0.57%"
"08/24/1984","350.00","350.00","350.00","350.00","","-0.34%"
"08/23/1984","351.20","351.20","351.20","351.20","","1.80%"
"08/22/1984","345.00","345.00","345.00","345.00","","-0.29%"
"08/21/1984","346.00","346.00","346.00","346.00","","-0.94%"
"08/20/1984","349.30","349.30","349.30","349.30","","-0.77%"
"08/17/1984","352.00","352.00","352.00","352.00","","-0.06%"
"08/16/1984","352.20","352.20","352.20","352.20","","0.37%"
"08/15/1984","350.90","350.90","350.90","350.90","","-0.88%"
"08/14/1984","354.00","354.00","354.00","354.00","","3.06%"
"08/13/1984","343.50","343.50","343.50","343.50","","-0.92%"
"08/10/1984","346.70","346.70","346.70","346.70","","0.73%"
"08/09/1984","344.20","344.20","344.20","344.20","","-0.09%"
"08/08/1984","344.50","344.50","344.50","344.50","","0.73%"
"08/07/1984","342.00","342.00","342.00","342.00","","-2.06%"
"08/06/1984","349.20","349.20","349.20","349.20","","0.00%"
"08/03/1984","349.20","349.20","349.20","349.20","","1.51%"
"08/02/1984","344.00","344.00","344.00","344.00","","1.47%"
"08/01/1984","339.00","339.00","339.00","339.00","","-0.96%"
"07/31/1984","342.30","342.30","342.30","342.30","","1.12%"
"07/30/1984","338.50","338.50","338.50","338.50","","0.98%"
"07/27/1984","335.20","335.20","335.20","335.20","","-2.61%"
"07/26/1984","344.20","344.20","344.20","344.20","","0.73%"
"07/25/1984","341.70","341.70","341.70","341.70","","0.95%"
"07/24/1984","338.50","338.50","338.50","338.50","","1.04%"
"07/23/1984","335.00","335.00","335.00","335.00","","-2.05%"
"07/20/1984","342.00","342.00","342.00","342.00","","-2.34%"
"07/19/1984","350.20","350.20","350.20","350.20","","1.30%"
"07/18/1984","345.70","345.70","345.70","345.70","","-0.40%"
"07/17/1984","347.10","347.10","347.10","347.10","","-0.86%"
"07/16/1984","350.10","350.10","350.10","350.10","","1.48%"
"07/13/1984","345.00","345.00","345.00","345.00","","1.14%"
"07/12/1984","341.10","341.10","341.10","341.10","","0.56%"
"07/11/1984","339.20","339.20","339.20","339.20","","-1.45%"
"07/10/1984","344.20","344.20","344.20","344.20","","1.68%"
"07/09/1984","338.50","338.50","338.50","338.50","","-4.16%"
"07/06/1984","353.20","353.20","353.20","353.20","","-3.18%"
"07/05/1984","364.80","364.80","364.80","364.80","","-0.95%"
"07/03/1984","368.30","368.30","368.30","368.30","","-0.46%"
"07/02/1984","370.00","370.00","370.00","370.00","","-0.80%"
"06/29/1984","373.00","373.00","373.00","373.00","","0.03%"
"06/28/1984","372.90","372.90","372.90","372.90","","1.00%"
"06/27/1984","369.20","369.20","369.20","369.20","","-0.08%"
"06/26/1984","369.50","369.50","369.50","369.50","","0.08%"
"06/25/1984","369.20","369.20","369.20","369.20","","-1.34%"
"06/22/1984","374.20","374.20","374.20","374.20","","0.94%"
"06/21/1984","370.70","370.70","370.70","370.70","","0.19%"
"06/20/1984","370.00","370.00","370.00","370.00","","-0.16%"
"06/19/1984","370.60","370.60","370.60","370.60","","0.73%"
"06/18/1984","367.90","367.90","367.90","367.90","","-0.03%"
"06/15/1984","368.00","368.00","368.00","368.00","","-2.02%"
"06/14/1984","375.60","375.60","375.60","375.60","","0.43%"
"06/13/1984","374.00","374.00","374.00","374.00","","-0.27%"
"06/12/1984","375.00","375.00","375.00","375.00","","-1.96%"
"06/11/1984","382.50","382.50","382.50","382.50","","-0.91%"
"06/08/1984","386.00","386.00","386.00","386.00","","-1.58%"
"06/07/1984","392.20","392.20","392.20","392.20","","0.15%"
"06/06/1984","391.60","391.60","391.60","391.60","","-0.53%"
"06/05/1984","393.70","393.70","393.70","393.70","","0.69%"
"06/04/1984","391.00","391.00","391.00","391.00","","-0.69%"
"06/01/1984","393.70","393.70","393.70","393.70","","2.47%"
"05/31/1984","384.20","384.20","384.20","384.20","","-0.57%"
"05/30/1984","386.40","386.40","386.40","386.40","","0.21%"
"05/29/1984","385.60","385.60","385.60","385.60","","0.36%"
"05/25/1984","384.20","384.20","384.20","384.20","","2.29%"
"05/24/1984","375.60","375.60","375.60","375.60","","-0.77%"
"05/23/1984","378.50","378.50","378.50","378.50","","-0.26%"
"05/22/1984","379.50","379.50","379.50","379.50","","-0.32%"
"05/21/1984","380.70","380.70","380.70","380.70","","1.36%"
"05/18/1984","375.60","375.60","375.60","375.60","","-0.24%"
"05/17/1984","376.50","376.50","376.50","376.50","","0.35%"
"05/16/1984","375.20","375.20","375.20","375.20","","0.54%"
"05/15/1984","373.20","373.20","373.20","373.20","","0.19%"
"05/14/1984","372.50","372.50","372.50","372.50","","0.00%"
"05/11/1984","372.50","372.50","372.50","372.50","","0.22%"
"05/10/1984","371.70","371.70","371.70","371.70","","-0.24%"
"05/09/1984","372.60","372.60","372.60","372.60","","0.30%"
"05/08/1984","371.50","371.50","371.50","371.50","","-0.80%"
"05/07/1984","374.50","374.50","374.50","374.50","","-0.58%"
"05/04/1984","376.70","376.70","376.70","376.70","","-0.48%"
"05/03/1984","378.50","378.50","378.50","378.50","","0.32%"
"05/02/1984","377.30","377.30","377.30","377.30","","0.21%"
"05/01/1984","376.50","376.50","376.50","376.50","","0.19%"
"04/30/1984","375.80","375.80","375.80","375.80","","-0.90%"
"04/27/1984","379.20","379.20","379.20","379.20","","-0.18%"
"04/26/1984","379.90","379.90","379.90","379.90","","-0.63%"
"04/25/1984","382.30","382.30","382.30","382.30","","-0.23%"
"04/24/1984","383.20","383.20","383.20","383.20","","-1.03%"
"04/23/1984","387.20","387.20","387.20","387.20","","0.60%"
"04/19/1984","384.90","384.90","384.90","384.90","","1.16%"
"04/18/1984","380.50","380.50","380.50","380.50","","0.08%"
"04/17/1984","380.20","380.20","380.20","380.20","","0.03%"
"04/16/1984","380.10","380.10","380.10","380.10","","0.24%"
"04/13/1984","379.20","379.20","379.20","379.20","","-0.71%"
"04/12/1984","381.90","381.90","381.90","381.90","","-0.68%"
"04/11/1984","384.50","384.50","384.50","384.50","","0.84%"
"04/10/1984","381.30","381.30","381.30","381.30","","-0.29%"
"04/09/1984","382.40","382.40","382.40","382.40","","0.58%"
"04/06/1984","380.20","380.20","380.20","380.20","","-0.26%"
"04/05/1984","381.20","381.20","381.20","381.20","","0.00%"
"04/04/1984","381.20","381.20","381.20","381.20","","0.21%"
"04/03/1984","380.40","380.40","380.40","380.40","","-1.76%"
"04/02/1984","387.20","387.20","387.20","387.20","","-0.33%"
"03/30/1984","388.50","388.50","388.50","388.50","","-0.44%"
"03/29/1984","390.20","390.20","390.20","390.20","","1.17%"
"03/28/1984","385.70","385.70","385.70","385.70","","-0.80%"
"03/27/1984","388.80","388.80","388.80","388.80","","0.36%"
"03/26/1984","387.40","387.40","387.40","387.40","","-0.13%"
"03/23/1984","387.90","387.90","387.90","387.90","","-0.36%"
"03/22/1984","389.30","389.30","389.30","389.30","","-0.76%"
"03/21/1984","392.30","392.30","392.30","392.30","","-0.38%"
"03/20/1984","393.80","393.80","393.80","393.80","","0.05%"
"03/19/1984","393.60","393.60","393.60","393.60","","0.23%"
"03/16/1984","392.70","392.70","392.70","392.70","","-0.46%"
"03/15/1984","394.50","394.50","394.50","394.50","","-1.30%"
"03/14/1984","399.70","399.70","399.70","399.70","","0.63%"
"03/13/1984","397.20","397.20","397.20","397.20","","0.38%"
"03/12/1984","395.70","395.70","395.70","395.70","","-1.05%"
"03/09/1984","399.90","399.90","399.90","399.90","","0.68%"
"03/08/1984","397.20","397.20","397.20","397.20","","-0.38%"
"03/07/1984","398.70","398.70","398.70","398.70","","-0.94%"
"03/06/1984","402.50","402.50","402.50","402.50","","-0.81%"
"03/05/1984","405.80","405.80","405.80","405.80","","1.70%"
"03/02/1984","399.00","399.00","399.00","399.00","","1.60%"
"03/01/1984","392.70","392.70","392.70","392.70","","-0.38%"
"02/29/1984","394.20","394.20","394.20","394.20","","-1.25%"
"02/28/1984","399.20","399.20","399.20","399.20","","1.45%"
"02/27/1984","393.50","393.50","393.50","393.50","","-0.56%"
"02/24/1984","395.70","395.70","395.70","395.70","","-0.63%"
"02/23/1984","398.20","398.20","398.20","398.20","","0.76%"
"02/22/1984","395.20","395.20","395.20","395.20","","1.59%"
"02/21/1984","389.00","389.00","389.00","389.00","","1.81%"
"02/17/1984","382.10","382.10","382.10","382.10","","-0.47%"
"02/16/1984","383.90","383.90","383.90","383.90","","0.23%"
"02/15/1984","383.00","383.00","383.00","383.00","","1.86%"
"02/14/1984","376.00","376.00","376.00","376.00","","-0.21%"
"02/13/1984","376.80","376.80","376.80","376.80","","-0.21%"
"02/10/1984","377.60","377.60","377.60","377.60","","-1.41%"
"02/09/1984","383.00","383.00","383.00","383.00","","-0.83%"
"02/08/1984","386.20","386.20","386.20","386.20","","1.71%"
"02/07/1984","379.70","379.70","379.70","379.70","","-0.29%"
"02/06/1984","380.80","380.80","380.80","380.80","","-0.60%"
"02/03/1984","383.10","383.10","383.10","383.10","","-0.03%"
"02/02/1984","383.20","383.20","383.20","383.20","","1.35%"
"02/01/1984","378.10","378.10","378.10","378.10","","1.18%"
"01/31/1984","373.70","373.70","373.70","373.70","","1.05%"
"01/30/1984","369.80","369.80","369.80","369.80","","-0.05%"
"01/27/1984","370.00","370.00","370.00","370.00","","0.82%"
"01/26/1984","367.00","367.00","367.00","367.00","","0.14%"
"01/25/1984","366.50","366.50","366.50","366.50","","0.38%"
"01/24/1984","365.10","365.10","365.10","365.10","","-1.68%"
"01/23/1984","371.35","371.35","371.35","371.35","","0.04%"
"01/20/1984","371.20","371.20","371.20","371.20","","-0.93%"
"01/19/1984","374.70","374.70","374.70","374.70","","1.63%"
"01/18/1984","368.70","368.70","368.70","368.70","","0.27%"
"01/17/1984","367.70","367.70","367.70","367.70","","-0.38%"
"01/16/1984","369.10","369.10","369.10","369.10","","-1.10%"
"01/13/1984","373.20","373.20","373.20","373.20","","1.28%"
"01/12/1984","368.50","368.50","368.50","368.50","","0.22%"
"01/11/1984","367.70","367.70","367.70","367.70","","-0.94%"
"01/10/1984","371.20","371.20","371.20","371.20","","1.64%"
"01/09/1984","365.20","365.20","365.20","365.20","","-2.67%"
"01/06/1984","375.20","375.20","375.20","375.20","","0.00%"
"01/05/1984","375.20","375.20","375.20","375.20","","0.32%"
"01/04/1984","374.00","374.00","374.00","374.00","","-2.35%"
"01/03/1984","383.00","383.00","383.00","383.00","","0.39%"
"12/30/1983","381.50","381.50","381.50","381.50","","-0.24%"
"12/29/1983","382.40","382.40","382.40","382.40","","1.16%"
"12/28/1983","378.00","378.00","378.00","378.00","","0.08%"
"12/27/1983","377.70","377.70","377.70","377.70","","-0.74%"
"12/23/1983","380.50","380.50","380.50","380.50","","0.42%"
"12/22/1983","378.90","378.90","378.90","378.90","","0.08%"
"12/21/1983","378.60","378.60","378.60","378.60","","0.13%"
"12/20/1983","378.10","378.10","378.10","378.10","","0.83%"
"12/19/1983","375.00","375.00","375.00","375.00","","-0.58%"
"12/16/1983","377.20","377.20","377.20","377.20","","-2.96%"
"12/15/1983","388.70","388.70","388.70","388.70","","-0.08%"
"12/14/1983","389.00","389.00","389.00","389.00","","-0.05%"
"12/13/1983","389.20","389.20","389.20","389.20","","-0.51%"
"12/12/1983","391.20","391.20","391.20","391.20","","0.64%"
"12/09/1983","388.70","388.70","388.70","388.70","","-3.07%"
"12/08/1983","401.00","401.00","401.00","401.00","","0.33%"
"12/07/1983","399.70","399.70","399.70","399.70","","0.68%"
"12/06/1983","397.00","397.00","397.00","397.00","","-0.05%"
"12/05/1983","397.20","397.20","397.20","397.20","","-0.87%"
"12/02/1983","400.70","400.70","400.70","400.70","","0.38%"
"12/01/1983","399.20","399.20","399.20","399.20","","-1.43%"
"11/30/1983","405.00","405.00","405.00","405.00","","3.45%"
"11/29/1983","391.50","391.50","391.50","391.50","","-0.68%"
"11/28/1983","394.20","394.20","394.20","394.20","","4.92%"
"11/25/1983","375.70","375.70","375.70","375.70","","0.00%"
"11/23/1983","375.70","375.70","375.70","375.70","","-0.21%"
"11/22/1983","376.50","376.50","376.50","376.50","","0.61%"
"11/21/1983","374.20","374.20","374.20","374.20","","-0.27%"
"11/18/1983","375.20","375.20","375.20","375.20","","-0.13%"
"11/17/1983","375.70","375.70","375.70","375.70","","-1.96%"
"11/16/1983","383.20","383.20","383.20","383.20","","0.00%"
"11/15/1983","383.20","383.20","383.20","383.20","","0.16%"
"11/14/1983","382.60","382.60","382.60","382.60","","0.16%"
"11/11/1983","382.00","382.00","382.00","382.00","","0.05%"
"11/10/1983","381.80","381.80","381.80","381.80","","-0.31%"
"11/09/1983","383.00","383.00","383.00","383.00","","0.21%"
"11/08/1983","382.20","382.20","382.20","382.20","","0.84%"
"11/07/1983","379.00","379.00","379.00","379.00","","-0.52%"
"11/04/1983","381.00","381.00","381.00","381.00","","0.87%"
"11/03/1983","377.70","377.70","377.70","377.70","","-1.38%"
"11/02/1983","383.00","383.00","383.00","383.00","","1.40%"
"11/01/1983","377.70","377.70","377.70","377.70","","-1.13%"
"10/31/1983","382.00","382.00","382.00","382.00","","-1.47%"
"10/28/1983","387.70","387.70","387.70","387.70","","0.83%"
"10/27/1983","384.50","384.50","384.50","384.50","","-2.06%"
"10/26/1983","392.60","392.60","392.60","392.60","","-1.36%"
"10/25/1983","398.00","398.00","398.00","398.00","","0.89%"
"10/24/1983","394.50","394.50","394.50","394.50","","0.08%"
"10/21/1983","394.20","394.20","394.20","394.20","","1.15%"
"10/20/1983","389.70","389.70","389.70","389.70","","-1.09%"
"10/19/1983","394.00","394.00","394.00","394.00","","-0.81%"
"10/18/1983","397.20","397.20","397.20","397.20","","0.56%"
"10/17/1983","395.00","395.00","395.00","395.00","","-0.93%"
"10/14/1983","398.70","398.70","398.70","398.70","","0.03%"
"10/13/1983","398.60","398.60","398.60","398.60","","0.99%"
"10/12/1983","394.70","394.70","394.70","394.70","","-1.08%"
"10/11/1983","399.00","399.00","399.00","399.00","","0.40%"
"10/10/1983","397.40","397.40","397.40","397.40","","0.00%"
"10/07/1983","397.40","397.40","397.40","397.40","","0.86%"
"10/06/1983","394.00","394.00","394.00","394.00","","1.16%"
"10/05/1983","389.50","389.50","389.50","389.50","","-1.02%"
"10/04/1983","393.50","393.50","393.50","393.50","","1.16%"
"10/03/1983","389.00","389.00","389.00","389.00","","-3.95%"
"09/30/1983","405.00","405.00","405.00","405.00","","-0.91%"
"09/29/1983","408.70","408.70","408.70","408.70","","-1.18%"
"09/28/1983","413.60","413.60","413.60","413.60","","0.34%"
"09/27/1983","412.20","412.20","412.20","412.20","","-0.67%"
"09/26/1983","415.00","415.00","415.00","415.00","","0.48%"
"09/23/1983","413.00","413.00","413.00","413.00","","1.30%"
"09/22/1983","407.70","407.70","407.70","407.70","","-0.85%"
"09/21/1983","411.20","411.20","411.20","411.20","","-0.27%"
"09/20/1983","412.30","412.30","412.30","412.30","","0.02%"
"09/19/1983","412.20","412.20","412.20","412.20","","1.73%"
"09/15/1983","405.20","405.20","405.20","405.20","","0.87%"
"09/14/1983","401.70","401.70","401.70","401.70","","-1.23%"
"09/13/1983","406.70","406.70","406.70","406.70","","-2.17%"
"09/12/1983","415.70","415.70","415.70","415.70","","0.24%"
"09/09/1983","414.70","414.70","414.70","414.70","","0.17%"
"09/08/1983","414.00","414.00","414.00","414.00","","0.19%"
"09/07/1983","413.20","413.20","413.20","413.20","","-1.20%"
"09/06/1983","418.20","418.20","418.20","418.20","","0.17%"
"09/02/1983","417.50","417.50","417.50","417.50","","0.22%"
"09/01/1983","416.60","416.60","416.60","416.60","","0.58%"
"08/31/1983","414.20","414.20","414.20","414.20","","-0.93%"
"08/30/1983","418.10","418.10","418.10","418.10","","0.38%"
"08/29/1983","416.50","416.50","416.50","416.50","","-0.12%"
"08/26/1983","417.00","417.00","417.00","417.00","","-1.47%"
"08/25/1983","423.20","423.20","423.20","423.20","","-0.19%"
"08/24/1983","424.00","424.00","424.00","424.00","","-0.56%"
"08/23/1983","426.40","426.40","426.40","426.40","","1.11%"
